iter loss z0 z1 z2 z3 z4 z5 z6 z7 z8 z9 z10 z11 z12 z13 z14 z15 z16 z17 z18 z19 z20 z21 z22 z23 z24 z25 z26 z27 z28 z29 z30 z31 z32 z33 z34 z35 z36 z37 z38 z39 z40 z41 z42 z43 z44 z45 z46 z47 z48 z49 z50 z51 z52 z53 z54 z55 z56 z57 z58 z59 z60 z61 z62 z63 z64 z65 z66 z67 z68 z69 z70 z71 z72 z73 z74 z75 z76 z77 z78 z79 z80 z81 z82 z83 z84 z85 z86 z87 z88 z89 z90 z91 z92 z93 z94 z95 z96 z97 z98 z99
752 3437.77490234 9.306959606686726616e-01 5.444625535656086868e-01 1.000000000000000000e+00 5.295825769052271426e-01 8.612567573624119177e-01 -2.286410933104283671e-01 1.000000000000000000e+00 -7.475475914276898948e-01 -6.593808258519178178e-01 -1.000000000000000000e+00 1.000000000000000000e+00 -1.000000000000000000e+00 1.694872109626843759e-02 -1.000000000000000000e+00 -1.000000000000000000e+00 8.544528047204948962e-01 -1.000000000000000000e+00 -1.000000000000000000e+00 8.624306729470845312e-01 -1.000000000000000000e+00 8.948602329411512457e-01 5.233835002119193724e-01 1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 8.550141630083487598e-01 2.927117631407147869e-01 -6.557133808250048546e-02 -1.000000000000000000e+00 1.000000000000000000e+00 6.510037810166977579e-01 8.315783425695144615e-01 -4.348597213340092971e-01 1.000000000000000000e+00 -8.931295141264854465e-01 -1.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 7.741798323850161978e-01 -5.390233416657317367e-01 -1.000000000000000000e+00 1.000000000000000000e+00 -1.000000000000000000e+00 9.724601199195603840e-01 -7.023997159759027831e-01 -4.943324558749897513e-01 1.000000000000000000e+00 -1.000000000000000000e+00 1.657049285751694967e-01 8.274606652830698295e-01 -1.000000000000000000e+00 -1.000000000000000000e+00 5.687358249213048111e-01 3.636377729851452134e-01 1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 5.774142373620216873e-02 -1.000000000000000000e+00 -9.746957529441715451e-01 -7.414937273415489472e-01 -8.307707133978754488e-01 -6.289280700744106500e-01 -1.000000000000000000e+00 1.000000000000000000e+00 7.296158516122090987e-01 1.000000000000000000e+00 1.000000000000000000e+00 -1.000000000000000000e+00 -8.489294804823299678e-02 1.000000000000000000e+00 -1.000000000000000000e+00 7.972287045368180447e-01 -5.442187871302615054e-01 1.000000000000000000e+00 -5.211101814948051469e-01 1.000000000000000000e+00 1.000000000000000000e+00 2.291055769965169020e-01 -7.918656209435539495e-01 -3.574741701282877493e-01 1.000000000000000000e+00 -1.000000000000000000e+00 -2.330756304012713276e-01 -8.855037399005141197e-01 7.064224868117889855e-01 3.070126512902788818e-01 -3.579848833958114707e-01 7.536639851368254206e-02 9.948121065307640176e-01 1.000000000000000000e+00 9.817294652802956989e-01 -2.895553144480800256e-02 -1.000000000000000000e+00 -9.031810194244371814e-01 -1.000000000000000000e+00 5.819463654436793920e-01 -1.000000000000000000e+00 -1.000000000000000000e+00
753 3437.77294922 9.317373186562329934e-01 5.454880528759531444e-01 1.000000000000000000e+00 5.326298350327078879e-01 8.610852293101061150e-01 -2.293149306881181460e-01 1.000000000000000000e+00 -7.507129682659865466e-01 -6.601295104235080924e-01 -1.000000000000000000e+00 1.000000000000000000e+00 -1.000000000000000000e+00 1.791691455698996016e-02 -1.000000000000000000e+00 -1.000000000000000000e+00 8.552792378468438983e-01 -1.000000000000000000e+00 -1.000000000000000000e+00 8.576301721332129091e-01 -1.000000000000000000e+00 8.916413490598058544e-01 5.257888654424349717e-01 1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 8.527757096424863903e-01 2.964564086505836471e-01 -6.467542992189967421e-02 -1.000000000000000000e+00 1.000000000000000000e+00 6.493462787566386396e-01 8.311944999785509935e-01 -4.371350017556090428e-01 1.000000000000000000e+00 -8.913984447171969805e-01 -1.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 7.734956665235586115e-01 -5.399386216269228544e-01 -1.000000000000000000e+00 1.000000000000000000e+00 -1.000000000000000000e+00 9.731139863069984131e-01 -7.041417078199310176e-01 -4.940912147482028338e-01 1.000000000000000000e+00 -1.000000000000000000e+00 1.624391556289905836e-01 8.268420863587380154e-01 -1.000000000000000000e+00 -1.000000000000000000e+00 5.644088308561094891e-01 3.652745959259269259e-01 1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 5.536530273302142646e-02 -1.000000000000000000e+00 -9.738663761982024880e-01 -7.397672354991300381e-01 -8.328542619753778187e-01 -6.291714203266869365e-01 -1.000000000000000000e+00 1.000000000000000000e+00 7.297189477552024073e-01 1.000000000000000000e+00 1.000000000000000000e+00 -1.000000000000000000e+00 -8.581357560543989571e-02 1.000000000000000000e+00 -1.000000000000000000e+00 7.955145397964120679e-01 -5.399501697610269435e-01 1.000000000000000000e+00 -5.214286794962390559e-01 1.000000000000000000e+00 1.000000000000000000e+00 2.250499251604196616e-01 -7.918456594920826319e-01 -3.598689171172995138e-01 1.000000000000000000e+00 -1.000000000000000000e+00 -2.346225861851227723e-01 -8.834453952401872812e-01 7.100448261517158244e-01 3.101529599516652524e-01 -3.576371572323571169e-01 7.438256552758848450e-02 9.966547253342576962e-01 1.000000000000000000e+00 9.832348880354402354e-01 -2.834524495847290382e-02 -1.000000000000000000e+00 -9.044851423930140299e-01 -1.000000000000000000e+00 5.786512595616903898e-01 -1.000000000000000000e+00 -1.000000000000000000e+00
754 3437.77001953 9.330470188500479267e-01 5.462464633656054502e-01 1.000000000000000000e+00 5.353279545296345532e-01 8.610257820261040251e-01 -2.291923185059507873e-01 1.000000000000000000e+00 -7.540374787956238833e-01 -6.619902028221307244e-01 -1.000000000000000000e+00 1.000000000000000000e+00 -1.000000000000000000e+00 1.783546330378116274e-02 -1.000000000000000000e+00 -1.000000000000000000e+00 8.563785486621782184e-01 -1.000000000000000000e+00 -1.000000000000000000e+00 8.528229867515619844e-01 -1.000000000000000000e+00 8.883536311269706331e-01 5.280385258784989766e-01 1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 8.500753058441148369e-01 2.997209000968998893e-01 -6.418657398766347555e-02 -1.000000000000000000e+00 1.000000000000000000e+00 6.472329495099984342e-01 8.308159356291753284e-01 -4.393853804742087199e-01 1.000000000000000000e+00 -8.897665540607704315e-01 -1.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 7.728972214545137831e-01 -5.401845086563732412e-01 -1.000000000000000000e+00 1.000000000000000000e+00 -1.000000000000000000e+00 9.741469976652297191e-01 -7.056542868577388994e-01 -4.941413737302515763e-01 1.000000000000000000e+00 -1.000000000000000000e+00 1.598325402048343946e-01 8.256307897081569536e-01 -1.000000000000000000e+00 -1.000000000000000000e+00 5.607125088806697022e-01 3.675572514909950517e-01 1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 5.421405601582174327e-02 -1.000000000000000000e+00 -9.728678634728566976e-01 -7.377822785920216120e-01 -8.339109952837377993e-01 -6.299434291736665248e-01 -1.000000000000000000e+00 1.000000000000000000e+00 7.295424690249205923e-01 1.000000000000000000e+00 1.000000000000000000e+00 -1.000000000000000000e+00 -8.659460012060304912e-02 1.000000000000000000e+00 -1.000000000000000000e+00 7.926964459284395748e-01 -5.363402277215520986e-01 1.000000000000000000e+00 -5.216501152626733528e-01 1.000000000000000000e+00 1.000000000000000000e+00 2.214416182905551977e-01 -7.912840203493942681e-01 -3.617386016682107019e-01 1.000000000000000000e+00 -1.000000000000000000e+00 -2.356095364242893897e-01 -8.813801471512761054e-01 7.139706935304275248e-01 3.131195781170390546e-01 -3.564618931029419624e-01 7.320504596772825501e-02 9.985052065957569223e-01 1.000000000000000000e+00 9.846146083200437715e-01 -2.786850090342340991e-02 -1.000000000000000000e+00 -9.057241975785927934e-01 -1.000000000000000000e+00 5.757085524049279091e-01 -1.000000000000000000e+00 -1.000000000000000000e+00
755 3437.765625 9.342392533065870808e-01 5.469708625369094079e-01 1.000000000000000000e+00 5.373018377785001576e-01 8.611334546882289942e-01 -2.282294080307414319e-01 1.000000000000000000e+00 -7.573979726027459947e-01 -6.647817810050813403e-01 -1.000000000000000000e+00 1.000000000000000000e+00 -1.000000000000000000e+00 1.700141323934034610e-02 -1.000000000000000000e+00 -1.000000000000000000e+00 8.577961656264960766e-01 -1.000000000000000000e+00 -1.000000000000000000e+00 8.480434439552482218e-01 -1.000000000000000000e+00 8.852353305493450009e-01 5.305095956838230542e-01 1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 8.468531350925729839e-01 3.021548986071413978e-01 -6.430312974274832172e-02 -1.000000000000000000e+00 1.000000000000000000e+00 6.451936094181291992e-01 8.301633672725756696e-01 -4.411873521695945932e-01 1.000000000000000000e+00 -8.881381070859788451e-01 -1.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 7.723374067145414301e-01 -5.402628480188902405e-01 -1.000000000000000000e+00 1.000000000000000000e+00 -1.000000000000000000e+00 9.758093070631730370e-01 -7.069518187400398723e-01 -4.949256621235851306e-01 1.000000000000000000e+00 -9.998428116668947041e-01 1.579506937452519466e-01 8.240426057873264654e-01 -1.000000000000000000e+00 -1.000000000000000000e+00 5.570293318248786818e-01 3.699880020137575887e-01 1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 5.419835107777126737e-02 -1.000000000000000000e+00 -9.717354155018256279e-01 -7.357543213574899710e-01 -8.339369828088154524e-01 -6.308849681823025524e-01 -1.000000000000000000e+00 1.000000000000000000e+00 7.292082560027779436e-01 1.000000000000000000e+00 1.000000000000000000e+00 -1.000000000000000000e+00 -8.720769413704698714e-02 1.000000000000000000e+00 -1.000000000000000000e+00 7.893728646259010606e-01 -5.339868274967323192e-01 1.000000000000000000e+00 -5.215225655138056027e-01 1.000000000000000000e+00 1.000000000000000000e+00 2.178190838385489769e-01 -7.900842597587143246e-01 -3.632608286258149910e-01 1.000000000000000000e+00 -1.000000000000000000e+00 -2.360021616781697862e-01 -8.791887837830927310e-01 7.176953295747807715e-01 3.160219173296354711e-01 -3.552153569523672783e-01 7.131945221535151980e-02 1.000000000000000000e+00 1.000000000000000000e+00 9.858553511785430601e-01 -2.751988902309676632e-02 -1.000000000000000000e+00 -9.071506701400267048e-01 -1.000000000000000000e+00 5.730582872886833545e-01 -1.000000000000000000e+00 -1.000000000000000000e+00
756 3437.76464844 9.358734560877204345e-01 5.477023429029941326e-01 1.000000000000000000e+00 5.387311231669400513e-01 8.613077177875538837e-01 -2.264857172215064551e-01 1.000000000000000000e+00 -7.604697729427130071e-01 -6.682547108254996981e-01 -1.000000000000000000e+00 1.000000000000000000e+00 -1.000000000000000000e+00 1.474723938124911093e-02 -1.000000000000000000e+00 -1.000000000000000000e+00 8.595187625614926219e-01 -1.000000000000000000e+00 -1.000000000000000000e+00 8.433996404928620905e-01 -1.000000000000000000e+00 8.820653613594329201e-01 5.326957503976772479e-01 1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 8.436851554405109255e-01 3.036367218810758217e-01 -6.492590468273240489e-02 -1.000000000000000000e+00 1.000000000000000000e+00 6.426411941738479072e-01 8.294724944333893291e-01 -4.423601212858323528e-01 1.000000000000000000e+00 -8.865327843850536738e-01 -1.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 7.714794600187815377e-01 -5.400171691982429412e-01 -1.000000000000000000e+00 1.000000000000000000e+00 -1.000000000000000000e+00 9.779758071454125457e-01 -7.080130048180444113e-01 -4.961020964598152894e-01 1.000000000000000000e+00 -9.994264093693345785e-01 1.568473319095486929e-01 8.223128602530778153e-01 -1.000000000000000000e+00 -1.000000000000000000e+00 5.536237154390164505e-01 3.719543690237847589e-01 1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 5.492424740832158037e-02 -1.000000000000000000e+00 -9.706883313938305946e-01 -7.336652793737812317e-01 -8.331936176607330768e-01 -6.313169065702217697e-01 -1.000000000000000000e+00 1.000000000000000000e+00 7.288925632613540984e-01 1.000000000000000000e+00 1.000000000000000000e+00 -1.000000000000000000e+00 -8.777442586798867019e-02 1.000000000000000000e+00 -1.000000000000000000e+00 7.858256900026650005e-01 -5.327500474157880195e-01 1.000000000000000000e+00 -5.208010945952992188e-01 1.000000000000000000e+00 1.000000000000000000e+00 2.141476738106575795e-01 -7.882698797034208837e-01 -3.649508042414058018e-01 1.000000000000000000e+00 -1.000000000000000000e+00 -2.358581604070597582e-01 -8.769431648213412700e-01 7.214081932361295912e-01 3.184717792901210487e-01 -3.540788068546409928e-01 6.874754182844644568e-02 1.000000000000000000e+00 1.000000000000000000e+00 9.870316218348307302e-01 -2.671878676483174786e-02 -1.000000000000000000e+00 -9.081646243100749416e-01 -1.000000000000000000e+00 5.709428309012827274e-01 -1.000000000000000000e+00 -1.000000000000000000e+00
757 3437.76123047 9.380069170359641717e-01 5.485220571772515541e-01 1.000000000000000000e+00 5.398662290161837518e-01 8.612961364229931860e-01 -2.238231465400835063e-01 1.000000000000000000e+00 -7.629966147675872890e-01 -6.720641742910860028e-01 -1.000000000000000000e+00 1.000000000000000000e+00 -1.000000000000000000e+00 1.217315039801136756e-02 -1.000000000000000000e+00 -1.000000000000000000e+00 8.616176677169278264e-01 -1.000000000000000000e+00 -1.000000000000000000e+00 8.388064437021967024e-01 -1.000000000000000000e+00 8.786222324644183956e-01 5.340774158658931903e-01 1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 8.411364354513750641e-01 3.041490782270832582e-01 -6.524033652980554265e-02 -1.000000000000000000e+00 1.000000000000000000e+00 6.396458633334987098e-01 8.289549630188730589e-01 -4.428351752814472242e-01 1.000000000000000000e+00 -8.849917542574985418e-01 -1.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 7.703897641777075478e-01 -5.398580334841860395e-01 -1.000000000000000000e+00 1.000000000000000000e+00 -1.000000000000000000e+00 9.808540346493828110e-01 -7.084124555604511819e-01 -4.972002527844030517e-01 1.000000000000000000e+00 -9.988272997434251010e-01 1.565008498184310426e-01 8.208376366801530821e-01 -1.000000000000000000e+00 -1.000000000000000000e+00 5.503188087839134823e-01 3.736810812404078863e-01 1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 5.528013157917976983e-02 -1.000000000000000000e+00 -9.695119073021487566e-01 -7.313858298866762198e-01 -8.315224085442667334e-01 -6.316346210383321225e-01 -1.000000000000000000e+00 1.000000000000000000e+00 7.284487951558844543e-01 1.000000000000000000e+00 1.000000000000000000e+00 -1.000000000000000000e+00 -8.866607596357067855e-02 1.000000000000000000e+00 -1.000000000000000000e+00 7.822037618416548543e-01 -5.320303864644977399e-01 1.000000000000000000e+00 -5.195695094316761242e-01 1.000000000000000000e+00 1.000000000000000000e+00 2.107463813226786442e-01 -7.859399066651349131e-01 -3.673253904249835777e-01 1.000000000000000000e+00 -1.000000000000000000e+00 -2.352724273672894828e-01 -8.746297425493594346e-01 7.243210265914967749e-01 3.200989878387190402e-01 -3.528660958743150555e-01 6.546025719343906424e-02 1.000000000000000000e+00 1.000000000000000000e+00 9.880808110810903599e-01 -2.561851121572544798e-02 -1.000000000000000000e+00 -9.087743311645226640e-01 -1.000000000000000000e+00 5.691910714625072476e-01 -1.000000000000000000e+00 -1.000000000000000000e+00
758 3437.7578125 9.404863689772904323e-01 5.494410184237494832e-01 1.000000000000000000e+00 5.411914018540073812e-01 8.610808955087350114e-01 -2.203911446215292003e-01 1.000000000000000000e+00 -7.645847783157364574e-01 -6.757937593836007562e-01 -1.000000000000000000e+00 1.000000000000000000e+00 -1.000000000000000000e+00 9.411393396730582950e-03 -1.000000000000000000e+00 -1.000000000000000000e+00 8.640393150271847844e-01 -1.000000000000000000e+00 -1.000000000000000000e+00 8.344014523026999086e-01 -1.000000000000000000e+00 8.746336842824673496e-01 5.346224735086324564e-01 1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 8.393468499969856111e-01 3.041027104773368350e-01 -6.540026149608868522e-02 -1.000000000000000000e+00 1.000000000000000000e+00 6.368382086602650816e-01 8.289771239523133772e-01 -4.424310596606795265e-01 1.000000000000000000e+00 -8.835038304714544211e-01 -1.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 7.692325542020626017e-01 -5.397560995444543597e-01 -1.000000000000000000e+00 1.000000000000000000e+00 -1.000000000000000000e+00 9.840221230333554558e-01 -7.084016700355868501e-01 -4.982860055221114415e-01 1.000000000000000000e+00 -9.979862762847915292e-01 1.566267734053239380e-01 8.197227337786898715e-01 -1.000000000000000000e+00 -1.000000000000000000e+00 5.475060583792128455e-01 3.747867043273223064e-01 1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 5.580958252566725619e-02 -1.000000000000000000e+00 -9.683712872083560796e-01 -7.287947212162180222e-01 -8.293607220027541249e-01 -6.321932223231974124e-01 -1.000000000000000000e+00 1.000000000000000000e+00 7.275464034767651356e-01 1.000000000000000000e+00 1.000000000000000000e+00 -1.000000000000000000e+00 -9.018421162110468181e-02 1.000000000000000000e+00 -1.000000000000000000e+00 7.789806814207882457e-01 -5.317515198183848657e-01 1.000000000000000000e+00 -5.180737071223120438e-01 1.000000000000000000e+00 1.000000000000000000e+00 2.079071077823755331e-01 -7.831227077981566254e-01 -3.695100068267751503e-01 1.000000000000000000e+00 -1.000000000000000000e+00 -2.347479265167013995e-01 -8.723670622237023053e-01 7.263131274412444327e-01 3.210432450869120657e-01 -3.518911704065705859e-01 6.268408425002580664e-02 1.000000000000000000e+00 1.000000000000000000e+00 9.890863027885643532e-01 -2.460044979670783505e-02 -1.000000000000000000e+00 -9.093625038619848056e-01 -1.000000000000000000e+00 5.680511923522379991e-01 -1.000000000000000000e+00 -1.000000000000000000e+00
759 3437.75610352 9.430585380390406058e-01 5.505960970676824218e-01 1.000000000000000000e+00 5.424611389961455643e-01 8.607267346047819956e-01 -2.164983776112725522e-01 1.000000000000000000e+00 -7.658491229837522951e-01 -6.792282297726390805e-01 -1.000000000000000000e+00 1.000000000000000000e+00 -1.000000000000000000e+00 6.968611583287875888e-03 -1.000000000000000000e+00 -1.000000000000000000e+00 8.667414813535287976e-01 -1.000000000000000000e+00 -1.000000000000000000e+00 8.302030445483978838e-01 -1.000000000000000000e+00 8.706278926630472981e-01 5.348922063541139416e-01 1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 8.384314529219807355e-01 3.038973840012024752e-01 -6.547154244484820751e-02 -1.000000000000000000e+00 1.000000000000000000e+00 6.337761746344767744e-01 8.294084027019152927e-01 -4.418890841135856284e-01 1.000000000000000000e+00 -8.819883743453829084e-01 -1.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 7.681654948546565720e-01 -5.395992616214677629e-01 -1.000000000000000000e+00 1.000000000000000000e+00 -1.000000000000000000e+00 9.875085453895735554e-01 -7.083537863146056601e-01 -4.989179705204311865e-01 1.000000000000000000e+00 -9.969266393454745412e-01 1.569756604041598891e-01 8.189920967251964612e-01 -1.000000000000000000e+00 -1.000000000000000000e+00 5.450006840053447377e-01 3.756399615228807054e-01 1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 5.659054295419574387e-02 -1.000000000000000000e+00 -9.670662857697607251e-01 -7.256591443720026291e-01 -8.268941597986911862e-01 -6.326473073873180031e-01 -1.000000000000000000e+00 1.000000000000000000e+00 7.265599255345591700e-01 1.000000000000000000e+00 1.000000000000000000e+00 -1.000000000000000000e+00 -9.237062291432818206e-02 1.000000000000000000e+00 -1.000000000000000000e+00 7.763273243135959678e-01 -5.313725580562043138e-01 1.000000000000000000e+00 -5.166885855160217034e-01 1.000000000000000000e+00 1.000000000000000000e+00 2.052996667407569475e-01 -7.798493012664948765e-01 -3.722360401567388344e-01 1.000000000000000000e+00 -1.000000000000000000e+00 -2.342581888528176837e-01 -8.701467503231015144e-01 7.269715665061085019e-01 3.215775665012188256e-01 -3.516209756541959219e-01 5.968819578028505823e-02 1.000000000000000000e+00 1.000000000000000000e+00 9.900937350230378797e-01 -2.403765226335963234e-02 -1.000000000000000000e+00 -9.101189326136136515e-01 -1.000000000000000000e+00 5.669225028498721120e-01 -1.000000000000000000e+00 -1.000000000000000000e+00
760 3437.75463867 9.455101911656678126e-01 5.520126239189266926e-01 1.000000000000000000e+00 5.435619836997602761e-01 8.601561411447846695e-01 -2.128170825255741860e-01 1.000000000000000000e+00 -7.672611949698762146e-01 -6.819404087479827847e-01 -1.000000000000000000e+00 1.000000000000000000e+00 -1.000000000000000000e+00 5.437644396151464221e-03 -1.000000000000000000e+00 -1.000000000000000000e+00 8.693280735751613975e-01 -1.000000000000000000e+00 -1.000000000000000000e+00 8.264840644260402769e-01 -1.000000000000000000e+00 8.670954913769817196e-01 5.348292609897797867e-01 1.000000000000000000e+00 -9.998928700078977272e-01 -1.000000000000000000e+00 8.382987426419674648e-01 3.035111458448502830e-01 -6.590367233597183017e-02 -1.000000000000000000e+00 1.000000000000000000e+00 6.312382896521739895e-01 8.302250208524810660e-01 -4.413026592175577356e-01 1.000000000000000000e+00 -8.805767344929336105e-01 -1.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 7.667099680556930252e-01 -5.399784392176549819e-01 -1.000000000000000000e+00 1.000000000000000000e+00 -1.000000000000000000e+00 9.911422887744265608e-01 -7.089478052149069676e-01 -4.988408148689065236e-01 1.000000000000000000e+00 -9.957992928102612495e-01 1.578308691861733948e-01 8.183852986239799066e-01 -1.000000000000000000e+00 -1.000000000000000000e+00 5.436633973383777629e-01 3.757282952717437841e-01 1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 5.773207818883330233e-02 -1.000000000000000000e+00 -9.658450342121795984e-01 -7.223566838356418884e-01 -8.250618160443325966e-01 -6.326431430975694159e-01 -1.000000000000000000e+00 1.000000000000000000e+00 7.256103305274450577e-01 1.000000000000000000e+00 1.000000000000000000e+00 -1.000000000000000000e+00 -9.477802541297575267e-02 1.000000000000000000e+00 -1.000000000000000000e+00 7.742242372869700962e-01 -5.312031493593842857e-01 1.000000000000000000e+00 -5.153912002006109105e-01 1.000000000000000000e+00 1.000000000000000000e+00 2.034798422901076265e-01 -7.765865756077801052e-01 -3.748808446958977747e-01 1.000000000000000000e+00 -1.000000000000000000e+00 -2.336362943619125776e-01 -8.679445326231416402e-01 7.269662837366013264e-01 3.216892023992841132e-01 -3.520520979707091325e-01 5.693688006921893141e-02 1.000000000000000000e+00 1.000000000000000000e+00 9.909867541628045728e-01 -2.408585086232051253e-02 -1.000000000000000000e+00 -9.106181072527306242e-01 -1.000000000000000000e+00 5.660897696755518016e-01 -1.000000000000000000e+00 -1.000000000000000000e+00
761 3437.75585938 9.479599714025974677e-01 5.536168304297461873e-01 1.000000000000000000e+00 5.443047722427536428e-01 8.593944626442180379e-01 -2.088854460691740300e-01 1.000000000000000000e+00 -7.690563121311129180e-01 -6.841663581769583669e-01 -1.000000000000000000e+00 1.000000000000000000e+00 -1.000000000000000000e+00 5.026650841754909393e-03 -1.000000000000000000e+00 -1.000000000000000000e+00 8.716603995999321342e-01 -1.000000000000000000e+00 -1.000000000000000000e+00 8.233370071684475988e-01 -1.000000000000000000e+00 8.641408858758365952e-01 5.345373967185040875e-01 1.000000000000000000e+00 -9.996791050216415897e-01 -1.000000000000000000e+00 8.390426388185403539e-01 3.033119550237008966e-01 -6.633277720406161038e-02 -1.000000000000000000e+00 1.000000000000000000e+00 6.294632954613916809e-01 8.314571707468303430e-01 -4.407672812177900745e-01 1.000000000000000000e+00 -8.792551468977762852e-01 -1.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 7.646353317695684382e-01 -5.407482389674875822e-01 -1.000000000000000000e+00 1.000000000000000000e+00 -1.000000000000000000e+00 9.947101492361980490e-01 -7.100394966474277147e-01 -4.981597790079992372e-01 1.000000000000000000e+00 -9.946704102912917733e-01 1.588521656705692564e-01 8.175738454719976289e-01 -1.000000000000000000e+00 -1.000000000000000000e+00 5.435751366983367916e-01 3.753126664666857071e-01 1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 5.876576312611669906e-02 -1.000000000000000000e+00 -9.647018426203430863e-01 -7.189579964897347963e-01 -8.243032849484068780e-01 -6.319534698018591801e-01 -1.000000000000000000e+00 1.000000000000000000e+00 7.246457621816375649e-01 1.000000000000000000e+00 1.000000000000000000e+00 -1.000000000000000000e+00 -9.662836115532269510e-02 1.000000000000000000e+00 -1.000000000000000000e+00 7.732592800557800405e-01 -5.308473825060666673e-01 1.000000000000000000e+00 -5.140105774644325720e-01 1.000000000000000000e+00 1.000000000000000000e+00 2.019698340518516488e-01 -7.735824854457860056e-01 -3.764906128323022294e-01 1.000000000000000000e+00 -1.000000000000000000e+00 -2.330129642954663627e-01 -8.658344837274398742e-01 7.262607101451976632e-01 3.216392293652461376e-01 -3.531942431052177422e-01 5.401846855729108832e-02 1.000000000000000000e+00 1.000000000000000000e+00 9.916363156862644246e-01 -2.499012759653851390e-02 -1.000000000000000000e+00 -9.109634372105119837e-01 -1.000000000000000000e+00 5.659708371343248334e-01 -1.000000000000000000e+00 -1.000000000000000000e+00
