iter loss z0 z1 z2 z3 z4 z5 z6 z7 z8 z9 z10 z11 z12 z13 z14 z15 z16 z17 z18 z19 z20 z21 z22 z23 z24 z25 z26 z27 z28 z29 z30 z31 z32 z33 z34 z35 z36 z37 z38 z39 z40 z41 z42 z43 z44 z45 z46 z47 z48 z49 z50 z51 z52 z53 z54 z55 z56 z57 z58 z59 z60 z61 z62 z63 z64 z65 z66 z67 z68 z69 z70 z71 z72 z73 z74 z75 z76 z77 z78 z79 z80 z81 z82 z83 z84 z85 z86 z87 z88 z89 z90 z91 z92 z93 z94 z95 z96 z97 z98 z99
902 5097.36230469 -1.000000000000000000e+00 1.000000000000000000e+00 9.697262772721766400e-01 1.000000000000000000e+00 1.104953254612184299e-01 1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 -9.965696657600346953e-01 -2.246569932575572803e-01 -8.188016558125355004e-01 6.063530757092006063e-02 -1.000000000000000000e+00 1.000000000000000000e+00 2.040108586868161211e-02 2.389995718026192151e-01 1.000000000000000000e+00 1.000000000000000000e+00 5.493831504595312332e-01 6.544945828780912578e-02 1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 1.558608868785458235e-01 -9.165935754552598791e-01 8.301797816368434724e-01 -9.316283464305286088e-01 -8.809274057035507699e-01 1.000000000000000000e+00 7.603025597760111332e-01 -1.000000000000000000e+00 9.056075304028388118e-01 -9.577426442720025079e-01 3.969451432137502955e-01 1.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 2.348639957518230403e-01 2.509105572675807139e-01 -1.000000000000000000e+00 -6.692761818637240623e-01 -1.000000000000000000e+00 9.642711622210120570e-01 1.000000000000000000e+00 1.000000000000000000e+00 -3.989104948442747656e-01 1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -6.836994871234778337e-01 1.000000000000000000e+00 -7.828226505331019602e-01 1.000000000000000000e+00 1.000000000000000000e+00 4.614014522987097688e-01 1.000000000000000000e+00 -1.779410860256547267e-02 -6.568271651452597393e-01 6.488855483119095879e-01 -1.000000000000000000e+00 1.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 2.281510262643364761e-01 -1.000000000000000000e+00 -7.341117209216085904e-02 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 3.948886832491349530e-02 8.021288881541774884e-01 -7.560534084101333541e-02 -1.249386499664040251e-02 1.000000000000000000e+00 1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 3.542467045477055709e-01 1.000000000000000000e+00 -5.156291494002325226e-01 1.000000000000000000e+00 1.000000000000000000e+00 3.939468813816355830e-01 -4.719321397106843730e-01 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 9.376710092107087835e-01 1.000000000000000000e+00 1.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 -1.000000000000000000e+00
903 5097.36328125 -1.000000000000000000e+00 1.000000000000000000e+00 9.691765560316449868e-01 1.000000000000000000e+00 1.097949079044184817e-01 1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 -9.966581694461638108e-01 -2.237124035272051170e-01 -8.185534372461233943e-01 5.993597395718164300e-02 -1.000000000000000000e+00 1.000000000000000000e+00 1.934368026183808098e-02 2.376456602127881013e-01 1.000000000000000000e+00 1.000000000000000000e+00 5.502823541050623213e-01 6.459506551899396598e-02 1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 1.555022738452325193e-01 -9.164466271011739718e-01 8.305658179581314471e-01 -9.320048825339597443e-01 -8.817695756784813543e-01 1.000000000000000000e+00 7.603550584477321017e-01 -1.000000000000000000e+00 9.054433454652359714e-01 -9.577986733547732001e-01 3.956963486059321689e-01 1.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 2.348080520087592049e-01 2.509726555139977222e-01 -1.000000000000000000e+00 -6.687564132377605830e-01 -1.000000000000000000e+00 9.647314755339542192e-01 1.000000000000000000e+00 1.000000000000000000e+00 -3.991180788608819086e-01 1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -6.843446002428676955e-01 1.000000000000000000e+00 -7.821125308651732944e-01 1.000000000000000000e+00 1.000000000000000000e+00 4.620198803487844952e-01 1.000000000000000000e+00 -1.664633315743202502e-02 -6.560078377191167487e-01 6.485903730724658089e-01 -1.000000000000000000e+00 1.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 2.283341975513990540e-01 -1.000000000000000000e+00 -7.364060775944003545e-02 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 3.936174488895427537e-02 8.036239140897603050e-01 -7.511127980311527175e-02 -1.314188669463844938e-02 1.000000000000000000e+00 1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 3.536728455215156774e-01 1.000000000000000000e+00 -5.153099807010257383e-01 1.000000000000000000e+00 1.000000000000000000e+00 3.939426147328057848e-01 -4.707775416291999360e-01 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 9.374273644422201901e-01 1.000000000000000000e+00 1.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 -1.000000000000000000e+00
904 5097.36035156 -1.000000000000000000e+00 1.000000000000000000e+00 9.688459499054185020e-01 1.000000000000000000e+00 1.094569193005583418e-01 1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 -9.971385352400830016e-01 -2.230684635250133052e-01 -8.182425337146241873e-01 5.905309214722431754e-02 -1.000000000000000000e+00 1.000000000000000000e+00 1.829558788074070463e-02 2.370019387221553586e-01 1.000000000000000000e+00 1.000000000000000000e+00 5.510883602423439775e-01 6.510732791783668816e-02 1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 1.547719874928961126e-01 -9.165351625395821156e-01 8.308234652924966213e-01 -9.321067873916888402e-01 -8.822872566284785112e-01 1.000000000000000000e+00 7.601437326971622888e-01 -1.000000000000000000e+00 9.050906730184840043e-01 -9.582618478361837333e-01 3.944211181740029382e-01 1.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 2.346049880789564668e-01 2.507938018965987226e-01 -1.000000000000000000e+00 -6.686379628524168339e-01 -1.000000000000000000e+00 9.656581122754508417e-01 1.000000000000000000e+00 1.000000000000000000e+00 -3.990566368330821234e-01 1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -6.847373122261628531e-01 1.000000000000000000e+00 -7.815812488220887921e-01 1.000000000000000000e+00 1.000000000000000000e+00 4.623237593797646650e-01 1.000000000000000000e+00 -1.509118895267391736e-02 -6.549075641490709199e-01 6.490412925129476207e-01 -1.000000000000000000e+00 1.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 2.288277635913487096e-01 -1.000000000000000000e+00 -7.428541435728752695e-02 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 3.908961167595204067e-02 8.054709916000799552e-01 -7.493621233212421906e-02 -1.332857020285671545e-02 1.000000000000000000e+00 1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 3.535712353618978288e-01 1.000000000000000000e+00 -5.152285542806602781e-01 1.000000000000000000e+00 1.000000000000000000e+00 3.935945300974716954e-01 -4.699637304848740538e-01 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 9.376023696892217263e-01 1.000000000000000000e+00 1.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 -1.000000000000000000e+00
905 5097.36279297 -1.000000000000000000e+00 1.000000000000000000e+00 9.692242678908693509e-01 1.000000000000000000e+00 1.101156475410818292e-01 1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 -9.979627461725613102e-01 -2.224752227447230890e-01 -8.178692245857064336e-01 5.882122395269173687e-02 -1.000000000000000000e+00 1.000000000000000000e+00 1.763419466066995511e-02 2.368682855798986964e-01 1.000000000000000000e+00 1.000000000000000000e+00 5.514554736896264409e-01 6.651573340339966833e-02 1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 1.543301746118603823e-01 -9.167225579565971838e-01 8.308020241768190317e-01 -9.317376881609504835e-01 -8.825647869140083035e-01 1.000000000000000000e+00 7.597953515520035062e-01 -1.000000000000000000e+00 9.045310782452622433e-01 -9.588480760485253995e-01 3.935672366430735813e-01 1.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 2.341722635674727826e-01 2.506151995616718864e-01 -1.000000000000000000e+00 -6.687975754036319387e-01 -1.000000000000000000e+00 9.666722301254415672e-01 1.000000000000000000e+00 1.000000000000000000e+00 -3.991679528873266491e-01 1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -6.850679665483325742e-01 1.000000000000000000e+00 -7.817664169811666675e-01 1.000000000000000000e+00 1.000000000000000000e+00 4.620295923843193986e-01 1.000000000000000000e+00 -1.342304435313934619e-02 -6.540635786771964444e-01 6.494595119663699734e-01 -1.000000000000000000e+00 1.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 2.294416976025472898e-01 -1.000000000000000000e+00 -7.486720633096033417e-02 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 3.867080802134092998e-02 8.073652211574451343e-01 -7.527484718653965068e-02 -1.296448579493669762e-02 1.000000000000000000e+00 1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 3.540241674777748759e-01 1.000000000000000000e+00 -5.152982875968554755e-01 1.000000000000000000e+00 1.000000000000000000e+00 3.930221907568929307e-01 -4.693671521355147203e-01 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 9.385024500585414930e-01 1.000000000000000000e+00 1.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 -1.000000000000000000e+00
906 5097.36230469 -1.000000000000000000e+00 1.000000000000000000e+00 9.698330666475991624e-01 1.000000000000000000e+00 1.123074565471171571e-01 1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 -9.989106629946036264e-01 -2.217905603137102499e-01 -8.175489305286873787e-01 5.931668808625611966e-02 -1.000000000000000000e+00 1.000000000000000000e+00 1.705184494119027505e-02 2.371862937929698489e-01 1.000000000000000000e+00 1.000000000000000000e+00 5.517580691834758078e-01 6.794649575302758038e-02 1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 1.545768890050029931e-01 -9.170599339830338703e-01 8.306352041056470625e-01 -9.311772770834920721e-01 -8.831724258830944141e-01 1.000000000000000000e+00 7.596370604602102894e-01 -1.000000000000000000e+00 9.040774283125108113e-01 -9.595642834228783613e-01 3.936085672728295570e-01 1.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 2.339323001861544071e-01 2.510968130368027573e-01 -1.000000000000000000e+00 -6.692040032655217630e-01 -1.000000000000000000e+00 9.674474026752071243e-01 1.000000000000000000e+00 1.000000000000000000e+00 -3.998644946870246741e-01 1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -6.853259578317660861e-01 1.000000000000000000e+00 -7.824200670689367421e-01 1.000000000000000000e+00 1.000000000000000000e+00 4.607843944278691151e-01 1.000000000000000000e+00 -1.154903706849808032e-02 -6.533634689807150675e-01 6.500097620235010254e-01 -1.000000000000000000e+00 1.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 2.301350695294472892e-01 -1.000000000000000000e+00 -7.521019086925284647e-02 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 3.876384849987313252e-02 8.086950885595367566e-01 -7.615119931930336428e-02 -1.232059323198853029e-02 1.000000000000000000e+00 1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 3.549908925338345345e-01 1.000000000000000000e+00 -5.155794014661332358e-01 1.000000000000000000e+00 1.000000000000000000e+00 3.922533317592760138e-01 -4.689262834118428369e-01 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 9.395082771585576698e-01 1.000000000000000000e+00 1.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 -1.000000000000000000e+00
907 5097.36230469 -1.000000000000000000e+00 1.000000000000000000e+00 9.706270424837308841e-01 1.000000000000000000e+00 1.143929962922840549e-01 1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 -9.999988703493727371e-01 -2.209224230863389149e-01 -8.173335460306816458e-01 6.004528315679702466e-02 -1.000000000000000000e+00 1.000000000000000000e+00 1.704061734369322068e-02 2.380826587090858482e-01 1.000000000000000000e+00 1.000000000000000000e+00 5.515862257766150911e-01 6.975035663625606119e-02 1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 1.549784136281604496e-01 -9.175190776421338068e-01 8.304942089982887410e-01 -9.303376800035891847e-01 -8.829605108672693436e-01 1.000000000000000000e+00 7.597644031935320008e-01 -1.000000000000000000e+00 9.039515023827595641e-01 -9.603830462929181522e-01 3.943937762785281187e-01 1.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 2.332537731336401521e-01 2.518274209864657109e-01 -1.000000000000000000e+00 -6.699299440667250138e-01 -1.000000000000000000e+00 9.675124438645801295e-01 1.000000000000000000e+00 1.000000000000000000e+00 -4.006963868188524458e-01 1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -6.852505720787589460e-01 1.000000000000000000e+00 -7.837017095403768785e-01 1.000000000000000000e+00 1.000000000000000000e+00 4.591742431686405279e-01 1.000000000000000000e+00 -1.037497061991388136e-02 -6.528467578867640508e-01 6.498799919143039006e-01 -1.000000000000000000e+00 1.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 2.305939587628613729e-01 -1.000000000000000000e+00 -7.570447222314746760e-02 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 3.917615341466240686e-02 8.101754982022182361e-01 -7.649026424102145505e-02 -1.177698327198384298e-02 1.000000000000000000e+00 1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 3.555318735448340650e-01 1.000000000000000000e+00 -5.159087700683848698e-01 1.000000000000000000e+00 1.000000000000000000e+00 3.914933338885029368e-01 -4.683729099898348291e-01 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 9.399686641041908874e-01 1.000000000000000000e+00 1.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 -1.000000000000000000e+00
908 5097.36132812 -1.000000000000000000e+00 1.000000000000000000e+00 9.711095297140597271e-01 1.000000000000000000e+00 1.156377092625036074e-01 1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 -1.000000000000000000e+00 -2.199527439332802370e-01 -8.171500260069706201e-01 6.081889416964325612e-02 -1.000000000000000000e+00 1.000000000000000000e+00 1.731090671262069947e-02 2.382664454111953489e-01 1.000000000000000000e+00 1.000000000000000000e+00 5.526501760200210889e-01 7.099492746336766302e-02 1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 1.559113132811407176e-01 -9.175740918161288118e-01 8.305220540098616766e-01 -9.302463899822157600e-01 -8.822245737734191184e-01 1.000000000000000000e+00 7.599027558477078337e-01 -1.000000000000000000e+00 9.037127862897511577e-01 -9.610501716288126772e-01 3.951715128175492531e-01 1.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 2.332376552831760819e-01 2.530516261171769088e-01 -1.000000000000000000e+00 -6.706603746576451641e-01 -1.000000000000000000e+00 9.665996122340223540e-01 1.000000000000000000e+00 1.000000000000000000e+00 -4.013779254193270418e-01 1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -6.839541725682933837e-01 1.000000000000000000e+00 -7.843277036550477810e-01 1.000000000000000000e+00 1.000000000000000000e+00 4.587399002804566361e-01 1.000000000000000000e+00 -9.576773156759088579e-03 -6.522985143641200079e-01 6.493085872141364234e-01 -1.000000000000000000e+00 1.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 2.303167441956843753e-01 -1.000000000000000000e+00 -7.561316479768342980e-02 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 4.062826796412788433e-02 8.116732992462427632e-01 -7.672702580808787864e-02 -1.195666735263301028e-02 1.000000000000000000e+00 1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 3.558121769306412663e-01 1.000000000000000000e+00 -5.151240032662862678e-01 1.000000000000000000e+00 1.000000000000000000e+00 3.914644147200314617e-01 -4.681477196255448003e-01 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 9.398600884811740830e-01 1.000000000000000000e+00 1.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 -1.000000000000000000e+00
909 5097.36132812 -1.000000000000000000e+00 1.000000000000000000e+00 9.719122967114268707e-01 1.000000000000000000e+00 1.166568164403571917e-01 1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 -1.000000000000000000e+00 -2.192068508846920505e-01 -8.170219468594268619e-01 6.237394640629712050e-02 -1.000000000000000000e+00 1.000000000000000000e+00 1.781458190987184054e-02 2.383311199359603449e-01 1.000000000000000000e+00 1.000000000000000000e+00 5.535062176954546054e-01 7.154188966077201783e-02 1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 1.568347031993115870e-01 -9.175384766984613361e-01 8.302592979928249406e-01 -9.303708755488457882e-01 -8.808609729363523488e-01 1.000000000000000000e+00 7.599069521234755875e-01 -1.000000000000000000e+00 9.036616497937108861e-01 -9.614409887199144578e-01 3.951401691344726963e-01 1.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 2.328572257857217664e-01 2.539645050123553460e-01 -1.000000000000000000e+00 -6.719551920838870984e-01 -1.000000000000000000e+00 9.654904982008523096e-01 1.000000000000000000e+00 1.000000000000000000e+00 -4.023087244742402646e-01 1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -6.830405653788615972e-01 1.000000000000000000e+00 -7.847011211957339860e-01 1.000000000000000000e+00 1.000000000000000000e+00 4.591085524472553470e-01 1.000000000000000000e+00 -9.759117327512001339e-03 -6.520055432450682087e-01 6.483113609945121425e-01 -1.000000000000000000e+00 1.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 2.294761812760639508e-01 -1.000000000000000000e+00 -7.529628523115738936e-02 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 4.212115395326487821e-02 8.128799277588338867e-01 -7.642472129433541816e-02 -1.216831439493915035e-02 1.000000000000000000e+00 1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 3.553861412651999618e-01 1.000000000000000000e+00 -5.145307915898265083e-01 1.000000000000000000e+00 1.000000000000000000e+00 3.915466843365729144e-01 -4.679069676759401997e-01 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 9.393763962358490094e-01 1.000000000000000000e+00 1.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 -1.000000000000000000e+00
910 5097.36279297 -1.000000000000000000e+00 1.000000000000000000e+00 9.726141879115781652e-01 1.000000000000000000e+00 1.172022807800232602e-01 1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 -1.000000000000000000e+00 -2.189063981312562301e-01 -8.170044126783295724e-01 6.428787914046618646e-02 -1.000000000000000000e+00 1.000000000000000000e+00 1.824365435629449195e-02 2.382448483972119391e-01 1.000000000000000000e+00 1.000000000000000000e+00 5.537126061703623314e-01 7.177930424503431439e-02 1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 1.568504694263910260e-01 -9.174978550962229473e-01 8.297493200118424284e-01 -9.307898916614192331e-01 -8.798306207369022136e-01 1.000000000000000000e+00 7.598930804884562740e-01 -1.000000000000000000e+00 9.034133520939837680e-01 -9.614256662716798019e-01 3.942177680480454249e-01 1.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 2.323178719116754110e-01 2.535963298282339906e-01 -1.000000000000000000e+00 -6.731024221232377869e-01 -1.000000000000000000e+00 9.645803077429084826e-01 1.000000000000000000e+00 1.000000000000000000e+00 -4.028969313395993623e-01 1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -6.826960219812021613e-01 1.000000000000000000e+00 -7.849134923413418896e-01 1.000000000000000000e+00 1.000000000000000000e+00 4.590714207144308556e-01 1.000000000000000000e+00 -9.957806544143465999e-03 -6.518007050438974215e-01 6.475618381161893922e-01 -1.000000000000000000e+00 1.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 2.283748348224121649e-01 -1.000000000000000000e+00 -7.512897080232128211e-02 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 4.312310314249567789e-02 8.134702738139392153e-01 -7.571355627502440733e-02 -1.174305411374887420e-02 1.000000000000000000e+00 1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 3.548169760465784695e-01 1.000000000000000000e+00 -5.142722635153440525e-01 1.000000000000000000e+00 1.000000000000000000e+00 3.913167749753492242e-01 -4.680822680503344824e-01 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 9.389624984975226685e-01 1.000000000000000000e+00 1.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 -1.000000000000000000e+00
911 5097.36279297 -1.000000000000000000e+00 1.000000000000000000e+00 9.727034303038559759e-01 1.000000000000000000e+00 1.174691073169953359e-01 1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 -1.000000000000000000e+00 -2.193317427553471699e-01 -8.168934890892387557e-01 6.489253205654743617e-02 -1.000000000000000000e+00 1.000000000000000000e+00 1.811959431676957166e-02 2.377079767888652384e-01 1.000000000000000000e+00 1.000000000000000000e+00 5.546517490606368561e-01 7.149480056531176686e-02 1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 1.562081916603719201e-01 -9.166120207026657862e-01 8.293046358633091586e-01 -9.316951119418206417e-01 -8.799572702169824456e-01 1.000000000000000000e+00 7.595993701321108738e-01 -1.000000000000000000e+00 9.030901512918978469e-01 -9.614170661061507417e-01 3.937451135468363894e-01 1.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 2.322831598531251984e-01 2.526979630924515163e-01 -1.000000000000000000e+00 -6.737928678928160053e-01 -1.000000000000000000e+00 9.636406765485665549e-01 1.000000000000000000e+00 1.000000000000000000e+00 -4.025808068137468609e-01 1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -6.821119567655400395e-01 1.000000000000000000e+00 -7.849080906949654768e-01 1.000000000000000000e+00 1.000000000000000000e+00 4.588668790667405073e-01 1.000000000000000000e+00 -9.826715703120214584e-03 -6.511642069493610574e-01 6.480275891306064295e-01 -1.000000000000000000e+00 1.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 2.272891154959011395e-01 -1.000000000000000000e+00 -7.459268656748085924e-02 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 4.384406212462432784e-02 8.141378762780302480e-01 -7.548338318944103342e-02 -1.137098603036945654e-02 1.000000000000000000e+00 1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 3.552296030825632389e-01 1.000000000000000000e+00 -5.135941254064200212e-01 1.000000000000000000e+00 1.000000000000000000e+00 3.914510469378009727e-01 -4.684258468597410907e-01 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 9.387648768967038482e-01 1.000000000000000000e+00 1.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 -1.000000000000000000e+00
