iter loss z0 z1 z2 z3 z4 z5 z6 z7 z8 z9 z10 z11 z12 z13 z14 z15 z16 z17 z18 z19 z20 z21 z22 z23 z24 z25 z26 z27 z28 z29 z30 z31 z32 z33 z34 z35 z36 z37 z38 z39 z40 z41 z42 z43 z44 z45 z46 z47 z48 z49 z50 z51 z52 z53 z54 z55 z56 z57 z58 z59 z60 z61 z62 z63 z64 z65 z66 z67 z68 z69 z70 z71 z72 z73 z74 z75 z76 z77 z78 z79 z80 z81 z82 z83 z84 z85 z86 z87 z88 z89 z90 z91 z92 z93 z94 z95 z96 z97 z98 z99
743 3297.54199219 3.936431566704357010e-02 1.000000000000000000e+00 -6.642947583556324531e-02 1.000000000000000000e+00 -9.228400390984461410e-01 1.000000000000000000e+00 1.000000000000000000e+00 4.118295745108235817e-01 2.939335969675547222e-01 9.747554936325286690e-01 9.554207002304337948e-01 1.000000000000000000e+00 1.000000000000000000e+00 -4.819959381085723304e-01 9.422833059755362228e-01 1.740268715272110800e-01 7.436999876945264987e-01 -8.207098805968127131e-01 -1.000000000000000000e+00 -1.000000000000000000e+00 3.160108491911259865e-01 -1.000000000000000000e+00 7.122456008053177356e-01 -9.389886056912928325e-01 1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -6.493198512411990642e-02 1.000000000000000000e+00 -1.000000000000000000e+00 2.522787933669154992e-01 9.529251851027424891e-01 1.000000000000000000e+00 4.225060827295605836e-01 3.981680218475069921e-01 1.595064203230363020e-01 4.318201385148086047e-01 -1.597586778582549272e-01 -1.727203989305847731e-01 1.000000000000000000e+00 -1.000000000000000000e+00 9.741450960510331658e-01 9.367492540773127985e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 -9.802598877267598709e-01 7.897676821488408549e-02 1.000000000000000000e+00 1.000000000000000000e+00 5.118078654685811468e-01 7.254720341623510649e-01 1.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 -8.819151155567865885e-01 4.940592836394377407e-01 -7.519851541236124426e-01 1.000000000000000000e+00 1.000000000000000000e+00 5.402059363920272972e-01 -8.956908201557538529e-01 1.000000000000000000e+00 3.221155350403674955e-01 1.000000000000000000e+00 3.709730762952272443e-01 1.840555835032424703e-01 1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -2.846417406206995793e-01 6.639652620067995059e-01 5.524163039265861386e-01 9.713660936610886143e-01 -6.438648987279784741e-01 8.723619702909028994e-01 -3.506014318660963802e-01 -1.000000000000000000e+00 8.239132888846114611e-01 1.000000000000000000e+00 4.464075170648982294e-01 -6.735850066040711681e-01 -1.000000000000000000e+00 -2.073395799462340872e-01 1.000000000000000000e+00 1.000000000000000000e+00 -5.423981364240380021e-01 -1.935536961881560991e-01 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 8.272776027226882434e-01 -1.000000000000000000e+00 8.571657700971668792e-01 1.000000000000000000e+00 8.246868219901841712e-01 1.000000000000000000e+00
744 3297.54248047 3.933549209010323011e-02 1.000000000000000000e+00 -6.661054399252552827e-02 1.000000000000000000e+00 -9.227808987434400478e-01 1.000000000000000000e+00 1.000000000000000000e+00 4.115700215740554224e-01 2.943254695381718467e-01 9.751767589182236406e-01 9.555983796974487632e-01 1.000000000000000000e+00 1.000000000000000000e+00 -4.833407441575914287e-01 9.421286763929970220e-01 1.743720988648862491e-01 7.440744231998905889e-01 -8.209337276447041809e-01 -1.000000000000000000e+00 -1.000000000000000000e+00 3.165734936965336477e-01 -1.000000000000000000e+00 7.121800103393525205e-01 -9.386267448451235396e-01 1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -6.435075409767532228e-02 1.000000000000000000e+00 -1.000000000000000000e+00 2.524044936546692153e-01 9.530564488641743992e-01 1.000000000000000000e+00 4.215979275024805961e-01 3.984927535692825984e-01 1.590908159360919782e-01 4.318349700259886959e-01 -1.605958672364717899e-01 -1.725799141297896799e-01 1.000000000000000000e+00 -1.000000000000000000e+00 9.739306594211296630e-01 9.363494150607039046e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 -9.799209041793517372e-01 7.864238749647034510e-02 1.000000000000000000e+00 1.000000000000000000e+00 5.111581851432853707e-01 7.250983860320161511e-01 1.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 -8.818874944719041764e-01 4.940768362268888048e-01 -7.531519790735177189e-01 1.000000000000000000e+00 1.000000000000000000e+00 5.406676711069451358e-01 -8.957750093227090371e-01 1.000000000000000000e+00 3.222063523500506843e-01 1.000000000000000000e+00 3.708798025058381853e-01 1.838205136108732596e-01 1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -2.848227364109874316e-01 6.640024355545524060e-01 5.535190989360874170e-01 9.718979603419193314e-01 -6.432877588851888540e-01 8.711807056501394975e-01 -3.498034548935611276e-01 -1.000000000000000000e+00 8.243224563191660081e-01 1.000000000000000000e+00 4.464968160350224480e-01 -6.730084087328123132e-01 -1.000000000000000000e+00 -2.073014913594997122e-01 1.000000000000000000e+00 1.000000000000000000e+00 -5.427707019791914167e-01 -1.935633209694977985e-01 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 8.274638593941290310e-01 -1.000000000000000000e+00 8.575757819793621284e-01 1.000000000000000000e+00 8.242982284608331156e-01 1.000000000000000000e+00
745 3297.54296875 3.889640254179482781e-02 1.000000000000000000e+00 -6.670315810721749727e-02 1.000000000000000000e+00 -9.227417618840263458e-01 1.000000000000000000e+00 1.000000000000000000e+00 4.116071543255139797e-01 2.946787123035854439e-01 9.751455350010473921e-01 9.558566302087001532e-01 1.000000000000000000e+00 1.000000000000000000e+00 -4.837185886237207466e-01 9.420822388522651636e-01 1.747229522058193485e-01 7.441882036937386147e-01 -8.215761162381096661e-01 -1.000000000000000000e+00 -1.000000000000000000e+00 3.159944783447017347e-01 -1.000000000000000000e+00 7.121446839789769001e-01 -9.383174722049716365e-01 1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -6.308736356963717817e-02 1.000000000000000000e+00 -1.000000000000000000e+00 2.525640953210517292e-01 9.531376437781204913e-01 1.000000000000000000e+00 4.212839013628040252e-01 3.991801387218423258e-01 1.588647583795177454e-01 4.315319095984477826e-01 -1.610575364677711008e-01 -1.733273205193539557e-01 1.000000000000000000e+00 -1.000000000000000000e+00 9.734165197088071597e-01 9.359684396335978818e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 -9.798927739156795269e-01 7.889462346832720741e-02 1.000000000000000000e+00 1.000000000000000000e+00 5.109913581599536680e-01 7.248108058445836832e-01 1.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 -8.817329180038555592e-01 4.944917147934053681e-01 -7.537537644473917275e-01 1.000000000000000000e+00 1.000000000000000000e+00 5.413975292255202021e-01 -8.959492998523941321e-01 1.000000000000000000e+00 3.224802795522661025e-01 1.000000000000000000e+00 3.711962382971574215e-01 1.838929520407979190e-01 1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -2.849976981332105197e-01 6.637946561639314069e-01 5.540864341058497899e-01 9.725506923784614788e-01 -6.426976569530133965e-01 8.700581030392906534e-01 -3.502394332132898747e-01 -1.000000000000000000e+00 8.244026653044755903e-01 1.000000000000000000e+00 4.466520667806150868e-01 -6.730121739035439532e-01 -1.000000000000000000e+00 -2.070678482096590667e-01 1.000000000000000000e+00 1.000000000000000000e+00 -5.434193828207416477e-01 -1.937276176076019318e-01 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 8.275370930789449631e-01 -1.000000000000000000e+00 8.574943977013431695e-01 1.000000000000000000e+00 8.240471144707441908e-01 1.000000000000000000e+00
746 3297.54223633 3.867089792889544242e-02 1.000000000000000000e+00 -6.652726525159469162e-02 1.000000000000000000e+00 -9.230323836254683556e-01 1.000000000000000000e+00 1.000000000000000000e+00 4.118069376569957196e-01 2.951239061475015024e-01 9.751430365208761941e-01 9.560352888304350927e-01 1.000000000000000000e+00 1.000000000000000000e+00 -4.831572087379540914e-01 9.421445480068655343e-01 1.755280870326247911e-01 7.442071217510601855e-01 -8.220028179738148033e-01 -1.000000000000000000e+00 -1.000000000000000000e+00 3.145885712483604824e-01 -1.000000000000000000e+00 7.119673613540271617e-01 -9.382478277282189083e-01 1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -6.223104331233852982e-02 1.000000000000000000e+00 -1.000000000000000000e+00 2.527819042408940842e-01 9.530887527153595329e-01 1.000000000000000000e+00 4.215833119953826813e-01 3.997077681177891861e-01 1.585481683670009190e-01 4.313414236020207682e-01 -1.612079035469573540e-01 -1.738024016688426432e-01 1.000000000000000000e+00 -1.000000000000000000e+00 9.728357425857023788e-01 9.356594861460507673e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 -9.798357683957590325e-01 8.007390171445427640e-02 1.000000000000000000e+00 1.000000000000000000e+00 5.110141476306304664e-01 7.246230514027161007e-01 1.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 -8.815616802622585624e-01 4.946570013691986567e-01 -7.537929649969004053e-01 1.000000000000000000e+00 1.000000000000000000e+00 5.413478906781676869e-01 -8.964194328268362266e-01 1.000000000000000000e+00 3.226845981627517457e-01 1.000000000000000000e+00 3.713892213294780476e-01 1.846966033871573210e-01 1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -2.854816538846165486e-01 6.628418171856669261e-01 5.542141600929628709e-01 9.727518978104108260e-01 -6.426109918140618937e-01 8.695502529557681548e-01 -3.503044114729054748e-01 -1.000000000000000000e+00 8.239407578292201606e-01 1.000000000000000000e+00 4.467571909367222815e-01 -6.733763822937817167e-01 -1.000000000000000000e+00 -2.070851506551443233e-01 1.000000000000000000e+00 1.000000000000000000e+00 -5.441696598375191929e-01 -1.941848617178956182e-01 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 8.274669615059337957e-01 -1.000000000000000000e+00 8.571197890281878617e-01 1.000000000000000000e+00 8.243006246374022794e-01 1.000000000000000000e+00
747 3297.54101562 3.923587301083841794e-02 1.000000000000000000e+00 -6.623689048525793766e-02 1.000000000000000000e+00 -9.235630790517461719e-01 1.000000000000000000e+00 1.000000000000000000e+00 4.118134786064666653e-01 2.958225130968010763e-01 9.753451311330536555e-01 9.561861643098836794e-01 1.000000000000000000e+00 1.000000000000000000e+00 -4.830176490606177264e-01 9.421015791588729371e-01 1.762236199189362029e-01 7.438330075810881681e-01 -8.220722958238622091e-01 -1.000000000000000000e+00 -1.000000000000000000e+00 3.137059833288831090e-01 -1.000000000000000000e+00 7.120464968591022625e-01 -9.383701976646534604e-01 1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -6.209485185040475308e-02 1.000000000000000000e+00 -1.000000000000000000e+00 2.528392501082838972e-01 9.528727412626381010e-01 1.000000000000000000e+00 4.218805829434499888e-01 3.995556384960785579e-01 1.584995222784568725e-01 4.314875355265712642e-01 -1.610751631590314759e-01 -1.737913750751316488e-01 1.000000000000000000e+00 -1.000000000000000000e+00 9.725493706437913222e-01 9.354420517197468143e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 -9.798224397790988860e-01 8.162906617547838195e-02 1.000000000000000000e+00 1.000000000000000000e+00 5.109780059737383251e-01 7.249300854053331022e-01 1.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 -8.814995570374790645e-01 4.946408504986199439e-01 -7.534536684668995399e-01 1.000000000000000000e+00 1.000000000000000000e+00 5.411187411451976459e-01 -8.967433529009880555e-01 1.000000000000000000e+00 3.225737171234610567e-01 1.000000000000000000e+00 3.712371897876760585e-01 1.854023032309775054e-01 1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -2.857766115438238330e-01 6.618989501692471578e-01 5.541330662929997430e-01 9.723286912992243902e-01 -6.428090208248513626e-01 8.698309275900366622e-01 -3.502762226596023432e-01 -1.000000000000000000e+00 8.230241532362896351e-01 1.000000000000000000e+00 4.468088821226672280e-01 -6.732551385882743489e-01 -1.000000000000000000e+00 -2.073328151428321942e-01 1.000000000000000000e+00 1.000000000000000000e+00 -5.444885141571493836e-01 -1.944269705317318575e-01 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 8.273528913634891069e-01 -1.000000000000000000e+00 8.563163183584079352e-01 1.000000000000000000e+00 8.246196014259510321e-01 1.000000000000000000e+00
748 3297.54223633 3.976817124326714747e-02 1.000000000000000000e+00 -6.649290259180506979e-02 1.000000000000000000e+00 -9.239789945004304172e-01 1.000000000000000000e+00 1.000000000000000000e+00 4.119333004807168575e-01 2.964888524546502868e-01 9.754111051729523751e-01 9.559941222771612956e-01 1.000000000000000000e+00 1.000000000000000000e+00 -4.832525447229059079e-01 9.423076915402930354e-01 1.760131152165274049e-01 7.435288701371973730e-01 -8.220915025038704194e-01 -1.000000000000000000e+00 -1.000000000000000000e+00 3.140272108039525722e-01 -1.000000000000000000e+00 7.120196566372669622e-01 -9.386483562145713222e-01 1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -6.239681730453239261e-02 1.000000000000000000e+00 -1.000000000000000000e+00 2.527704414426101831e-01 9.526176078880439491e-01 1.000000000000000000e+00 4.219930690662663242e-01 3.989947379503995251e-01 1.589616144466203806e-01 4.317965363660505318e-01 -1.608999815137135414e-01 -1.738502728751767368e-01 1.000000000000000000e+00 -1.000000000000000000e+00 9.723774930253779036e-01 9.352798917975633231e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 -9.803023221874980209e-01 8.221239116431666716e-02 1.000000000000000000e+00 1.000000000000000000e+00 5.108253776142370750e-01 7.253470101748575871e-01 1.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 -8.815838559258750706e-01 4.944398946756725088e-01 -7.526775467830151278e-01 1.000000000000000000e+00 1.000000000000000000e+00 5.412204511964375797e-01 -8.971520864265343231e-01 1.000000000000000000e+00 3.233494837988215576e-01 1.000000000000000000e+00 3.713645640986538154e-01 1.848021575087037682e-01 1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -2.854015291767240114e-01 6.615498355202493741e-01 5.537027182256881730e-01 9.717768889601920979e-01 -6.430037035354225772e-01 8.703986864533628243e-01 -3.505396067664041659e-01 -1.000000000000000000e+00 8.222003608751009551e-01 1.000000000000000000e+00 4.464563955620803881e-01 -6.729067903595478128e-01 -1.000000000000000000e+00 -2.075803303860774829e-01 1.000000000000000000e+00 1.000000000000000000e+00 -5.447096523369172605e-01 -1.944088873850895460e-01 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 8.271746996690581000e-01 -1.000000000000000000e+00 8.556747262786343899e-01 1.000000000000000000e+00 8.248144471034208891e-01 1.000000000000000000e+00
749 3297.54199219 4.002770913335496061e-02 1.000000000000000000e+00 -6.689187745748004232e-02 1.000000000000000000e+00 -9.242392354517505737e-01 1.000000000000000000e+00 1.000000000000000000e+00 4.122336250026756854e-01 2.968894924668810109e-01 9.754326242687056947e-01 9.557307138686610415e-01 1.000000000000000000e+00 1.000000000000000000e+00 -4.838854771907576957e-01 9.426511178165242200e-01 1.756538397218252445e-01 7.433857422283836058e-01 -8.218766944508826278e-01 -1.000000000000000000e+00 -1.000000000000000000e+00 3.143223464039792692e-01 -1.000000000000000000e+00 7.119928060235451994e-01 -9.390211888264730078e-01 1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -6.268131449410074829e-02 1.000000000000000000e+00 -1.000000000000000000e+00 2.524221261885235545e-01 9.524694316287991569e-01 1.000000000000000000e+00 4.223080732692692241e-01 3.981870012993589114e-01 1.592233137617808936e-01 4.321941529559580886e-01 -1.604765253789732782e-01 -1.739848385243816242e-01 1.000000000000000000e+00 -1.000000000000000000e+00 9.724027273542372729e-01 9.351667792730040674e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 -9.807643257927054492e-01 8.166725686208797796e-02 1.000000000000000000e+00 1.000000000000000000e+00 5.110289742023448323e-01 7.256932874332164829e-01 1.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 -8.819589158830254405e-01 4.940423071895954088e-01 -7.521557820417359430e-01 1.000000000000000000e+00 1.000000000000000000e+00 5.416589814564360950e-01 -8.970555887039821652e-01 1.000000000000000000e+00 3.243980700137141238e-01 1.000000000000000000e+00 3.716074599382732657e-01 1.842752417968873679e-01 1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -2.851422775810164012e-01 6.615459286275058304e-01 5.535884942986033508e-01 9.716083269083519713e-01 -6.429900819104923393e-01 8.709392578570525068e-01 -3.509997460966478577e-01 -1.000000000000000000e+00 8.219602138195085672e-01 1.000000000000000000e+00 4.461472665202279586e-01 -6.726263914258652221e-01 -1.000000000000000000e+00 -2.079400339108141704e-01 1.000000000000000000e+00 1.000000000000000000e+00 -5.446246832018577511e-01 -1.941011739826543625e-01 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 8.268992772866567975e-01 -1.000000000000000000e+00 8.555526816357128528e-01 1.000000000000000000e+00 8.247489434469059688e-01 1.000000000000000000e+00
750 3297.54199219 4.010846911965870731e-02 1.000000000000000000e+00 -6.782071794101884876e-02 1.000000000000000000e+00 -9.240586584073753329e-01 1.000000000000000000e+00 1.000000000000000000e+00 4.128543392168404491e-01 2.973077705063140730e-01 9.755133931098498579e-01 9.556326319227537169e-01 1.000000000000000000e+00 1.000000000000000000e+00 -4.838192527560536416e-01 9.427643379233927590e-01 1.753260413585382427e-01 7.430961325435418985e-01 -8.217304006855994380e-01 -1.000000000000000000e+00 -1.000000000000000000e+00 3.150685907940087294e-01 -1.000000000000000000e+00 7.119155223224424844e-01 -9.392725763343605649e-01 1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -6.312918798589461922e-02 1.000000000000000000e+00 -1.000000000000000000e+00 2.517948653005281923e-01 9.524613941476332002e-01 1.000000000000000000e+00 4.222811178872147853e-01 3.979071017874069582e-01 1.587998216256023554e-01 4.322703308788504728e-01 -1.600347826963766096e-01 -1.743245143937086628e-01 1.000000000000000000e+00 -1.000000000000000000e+00 9.725664605567356791e-01 9.351536143535668089e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 -9.807608387056632182e-01 8.074570950742332442e-02 1.000000000000000000e+00 1.000000000000000000e+00 5.117835607397134279e-01 7.258297239785065358e-01 1.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 -8.822121114081724613e-01 4.938335578556167782e-01 -7.522556218080711510e-01 1.000000000000000000e+00 1.000000000000000000e+00 5.422192297270669314e-01 -8.968974481080962402e-01 1.000000000000000000e+00 3.247975611231337378e-01 1.000000000000000000e+00 3.720719274155595002e-01 1.841944488795994594e-01 1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -2.847209139825821467e-01 6.617043060994678427e-01 5.532619400949645438e-01 9.719328726566509591e-01 -6.430418905886008396e-01 8.710950653589217829e-01 -3.517129791759434632e-01 -1.000000000000000000e+00 8.220815391248805781e-01 1.000000000000000000e+00 4.463361339507798675e-01 -6.726608839978780452e-01 -1.000000000000000000e+00 -2.083253713618213876e-01 1.000000000000000000e+00 1.000000000000000000e+00 -5.443746897965529019e-01 -1.939977935461691949e-01 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 8.267297465283718338e-01 -1.000000000000000000e+00 8.569491174143009093e-01 1.000000000000000000e+00 8.247598191963732006e-01 1.000000000000000000e+00
751 3297.54248047 4.008924791865808857e-02 1.000000000000000000e+00 -6.841899362577041899e-02 1.000000000000000000e+00 -9.240914795682328986e-01 1.000000000000000000e+00 1.000000000000000000e+00 4.135308761494280727e-01 2.973627390527788794e-01 9.759473728986449714e-01 9.558642826243612944e-01 1.000000000000000000e+00 1.000000000000000000e+00 -4.840366695308844225e-01 9.428159020674797830e-01 1.753722178961185652e-01 7.426887093888581148e-01 -8.219586113435508601e-01 -1.000000000000000000e+00 -1.000000000000000000e+00 3.157883130379659509e-01 -1.000000000000000000e+00 7.118806876276266848e-01 -9.393579437116841291e-01 1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -6.343565798538119971e-02 1.000000000000000000e+00 -1.000000000000000000e+00 2.514954879918354091e-01 9.525870433872682952e-01 1.000000000000000000e+00 4.222781287953607521e-01 3.982909921377562057e-01 1.581917594868214039e-01 4.318857658435035773e-01 -1.598409951032149223e-01 -1.741921617852197901e-01 1.000000000000000000e+00 -1.000000000000000000e+00 9.729196074541317518e-01 9.353293303743157594e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 -9.806772112353598914e-01 7.970865248392788871e-02 1.000000000000000000e+00 1.000000000000000000e+00 5.126662394049341653e-01 7.258936137403111388e-01 1.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 -8.821831067362850831e-01 4.939485636352789477e-01 -7.529371790932049002e-01 1.000000000000000000e+00 1.000000000000000000e+00 5.428458989341891083e-01 -8.962129950500397069e-01 1.000000000000000000e+00 3.242661174373748789e-01 1.000000000000000000e+00 3.721352311135301960e-01 1.845956902642789110e-01 1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -2.845114179025216572e-01 6.621705101150059392e-01 5.528532102073970833e-01 9.724417093018182801e-01 -6.430824290302816770e-01 8.709252159864528942e-01 -3.516192193016540735e-01 -1.000000000000000000e+00 8.221796877403875214e-01 1.000000000000000000e+00 4.464502335899567242e-01 -6.729934523334577534e-01 -1.000000000000000000e+00 -2.086170548109984590e-01 1.000000000000000000e+00 1.000000000000000000e+00 -5.438300798871413821e-01 -1.942783728653929565e-01 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 8.265140989171868569e-01 -1.000000000000000000e+00 8.575255913032420185e-01 1.000000000000000000e+00 8.248777923516570354e-01 1.000000000000000000e+00
752 3297.54223633 3.995477682779835504e-02 1.000000000000000000e+00 -6.922057190628638779e-02 1.000000000000000000e+00 -9.241697247871343279e-01 1.000000000000000000e+00 1.000000000000000000e+00 4.140450802976312072e-01 2.972243636248557141e-01 9.765646230584934528e-01 9.565060887337040185e-01 1.000000000000000000e+00 1.000000000000000000e+00 -4.841324623368350455e-01 9.429094637883395080e-01 1.754826738157577726e-01 7.423712436420828453e-01 -8.220097198962759144e-01 -1.000000000000000000e+00 -1.000000000000000000e+00 3.164018235884313857e-01 -1.000000000000000000e+00 7.118405764629187615e-01 -9.392695409649149951e-01 1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -6.330424624552333235e-02 1.000000000000000000e+00 -1.000000000000000000e+00 2.516912996545419556e-01 9.527187612557668217e-01 1.000000000000000000e+00 4.224852583847591436e-01 3.986556612707339298e-01 1.577020767709695903e-01 4.315901762528255858e-01 -1.601498218726842282e-01 -1.739491069513745547e-01 1.000000000000000000e+00 -1.000000000000000000e+00 9.733928733395071919e-01 9.357881035416539817e-01 1.000000000000000000e+00 1.000000000000000000e+00 1.000000000000000000e+00 -9.803794190376891038e-01 7.945968778261436327e-02 1.000000000000000000e+00 1.000000000000000000e+00 5.129024548968297292e-01 7.254234800382732828e-01 1.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 -8.824421234349770771e-01 4.945087507878658251e-01 -7.535068060732004191e-01 1.000000000000000000e+00 1.000000000000000000e+00 5.431870424514784190e-01 -8.956313107023319287e-01 1.000000000000000000e+00 3.228535801392096172e-01 1.000000000000000000e+00 3.723981930401674134e-01 1.849587776622789725e-01 1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 -2.839962980313970320e-01 6.628551349438698281e-01 5.526048731010835269e-01 9.729662036913560019e-01 -6.427099623699441544e-01 8.709853130825915279e-01 -3.507322464244571059e-01 -1.000000000000000000e+00 8.224103727041409684e-01 1.000000000000000000e+00 4.463900235163862362e-01 -6.734923947822153423e-01 -1.000000000000000000e+00 -2.088121804527653946e-01 1.000000000000000000e+00 1.000000000000000000e+00 -5.433613496882234717e-01 -1.947316352806418571e-01 -1.000000000000000000e+00 -1.000000000000000000e+00 -1.000000000000000000e+00 8.262580905650338536e-01 -1.000000000000000000e+00 8.568036263181098011e-01 1.000000000000000000e+00 8.251156445120102489e-01 1.000000000000000000e+00
